Name,ID,Has Block,Mod,Class
TwilightForest:item.steeleafSword,5603,false,TwilightForest,twilightforest.item.ItemTFSteeleafSword
TwilightForest:item.steeleafShovel,5604,false,TwilightForest,twilightforest.item.ItemTFSteeleafShovel
TwilightForest:item.steeleafPick,5605,false,TwilightForest,twilightforest.item.ItemTFSteeleafPick
TwilightForest:item.steeleafAxe,5606,false,TwilightForest,twilightforest.item.ItemTFSteeleafAxe
TwilightForest:item.steeleafHoe,5607,false,TwilightForest,twilightforest.item.ItemTFSteeleafHoe
TwilightForest:item.minotaurAxe,5608,false,TwilightForest,twilightforest.item.ItemTFMinotaurAxe
TwilightForest:item.mazebreakerPick,5609,false,TwilightForest,twilightforest.item.ItemTFMazebreakerPick
TwilightForest:item.transformPowder,5610,false,TwilightForest,twilightforest.item.ItemTFTransformPowder
TwilightForest:item.meefRaw,5611,false,TwilightForest,twilightforest.item.ItemTFFood
TwilightForest:item.meefSteak,5612,false,TwilightForest,twilightforest.item.ItemTFFood
TwilightForest:item.meefStroganoff,5613,false,TwilightForest,twilightforest.item.ItemTFFood
TwilightForest:item.mazeWafer,5614,false,TwilightForest,twilightforest.item.ItemTFFood
TwilightForest:item.emptyMagicMap,5615,false,TwilightForest,twilightforest.item.ItemTFEmptyMagicMap
TwilightForest:item.emptyMazeMap,5616,false,TwilightForest,twilightforest.item.ItemTFEmptyMazeMap
TwilightForest:item.emptyOreMap,5617,false,TwilightForest,twilightforest.item.ItemTFEmptyMazeMap
TwilightForest:item.oreMagnet,5618,false,TwilightForest,twilightforest.item.ItemTFOreMagnet
TwilightForest:item.crumbleHorn,5619,false,TwilightForest,twilightforest.item.ItemTFCrumbleHorn
TwilightForest:item.peacockFan,5620,false,TwilightForest,twilightforest.item.ItemTFPeacockFan
TwilightForest:item.moonwormQueen,5621,false,TwilightForest,twilightforest.item.ItemTFMoonwormQueen
TwilightForest:item.charmOfLife1,5622,false,TwilightForest,twilightforest.item.ItemTFCharm
TwilightForest:item.charmOfLife2,5623,false,TwilightForest,twilightforest.item.ItemTFCharm
TwilightForest:item.charmOfKeeping1,5624,false,TwilightForest,twilightforest.item.ItemTFCharm
TwilightForest:item.charmOfKeeping2,5625,false,TwilightForest,twilightforest.item.ItemTFCharm
TwilightForest:item.charmOfKeeping3,5626,false,TwilightForest,twilightforest.item.ItemTFCharm
TwilightForest:item.towerKey,5627,false,TwilightForest,twilightforest.item.ItemTFTowerKey
TwilightForest:item.borerEssence,5628,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.carminite,5629,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.experiment115,5630,false,TwilightForest,twilightforest.item.ItemTFFood
TwilightForest:item.armorShards,5631,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.knightMetal,5632,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.shardCluster,5633,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.knightlyHelm,5634,false,TwilightForest,twilightforest.item.ItemTFKnightlyArmor
TwilightForest:item.knightlyPlate,5635,false,TwilightForest,twilightforest.item.ItemTFKnightlyArmor
TwilightForest:item.knightlyLegs,5636,false,TwilightForest,twilightforest.item.ItemTFKnightlyArmor
TwilightForest:item.knightlyBoots,5637,false,TwilightForest,twilightforest.item.ItemTFKnightlyArmor
TwilightForest:item.knightlySword,5638,false,TwilightForest,twilightforest.item.ItemTFKnightlySword
TwilightForest:item.knightlyPick,5639,false,TwilightForest,twilightforest.item.ItemTFKnightlyPick
TwilightForest:item.knightlyAxe,5640,false,TwilightForest,twilightforest.item.ItemTFKnightlyAxe
TwilightForest:item.phantomHelm,5641,false,TwilightForest,twilightforest.item.ItemTFPhantomArmor
TwilightForest:item.phantomPlate,5642,false,TwilightForest,twilightforest.item.ItemTFPhantomArmor
TwilightForest:item.lampOfCinders,5643,false,TwilightForest,twilightforest.item.ItemTFLampOfCinders
TwilightForest:item.fieryTears,5644,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.alphaFur,5645,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.yetiHelm,5646,false,TwilightForest,twilightforest.item.ItemTFYetiArmor
TwilightForest:item.yetiPlate,5647,false,TwilightForest,twilightforest.item.ItemTFYetiArmor
TwilightForest:item.yetiLegs,5648,false,TwilightForest,twilightforest.item.ItemTFYetiArmor
TwilightForest:item.yetiBoots,5649,false,TwilightForest,twilightforest.item.ItemTFYetiArmor
TwilightForest:item.iceBomb,5650,false,TwilightForest,twilightforest.item.ItemTFIceBomb
TwilightForest:item.arcticFur,5651,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.arcticHelm,5652,false,TwilightForest,twilightforest.item.ItemTFArcticArmor
TwilightForest:item.arcticPlate,5653,false,TwilightForest,twilightforest.item.ItemTFArcticArmor
TwilightForest:item.arcticLegs,5654,false,TwilightForest,twilightforest.item.ItemTFArcticArmor
TwilightForest:item.arcticBoots,5655,false,TwilightForest,twilightforest.item.ItemTFArcticArmor
TwilightForest:item.magicBeans,5656,false,TwilightForest,twilightforest.item.ItemTFMagicBeans
TwilightForest:item.giantPick,5657,false,TwilightForest,twilightforest.item.ItemTFGiantPick
TwilightForest:item.giantSword,5658,false,TwilightForest,twilightforest.item.ItemTFGiantSword
TwilightForest:item.tripleBow,5659,false,TwilightForest,twilightforest.item.ItemTFTripleBow
TwilightForest:item.seekerBow,5660,false,TwilightForest,twilightforest.item.ItemTFSeekerBow
TwilightForest:item.iceBow,5661,false,TwilightForest,twilightforest.item.ItemTFIceBow
TwilightForest:item.enderBow,5662,false,TwilightForest,twilightforest.item.ItemTFEnderBow
TwilightForest:item.iceSword,5663,false,TwilightForest,twilightforest.item.ItemTFIceSword
TwilightForest:item.glassSword,5664,false,TwilightForest,twilightforest.item.ItemTFGlassSword
TwilightForest:item.knightmetalRing,5665,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.chainBlock,5666,false,TwilightForest,twilightforest.item.ItemTFChainBlock
TwilightForest:item.cubeTalisman,5667,false,TwilightForest,twilightforest.item.ItemTF
TwilightForest:item.cubeOfAnnihilation,5668,false,TwilightForest,twilightforest.item.ItemTFCubeOfAnnihilation
TwilightForest:item.tfspawnegg,5669,false,TwilightForest,twilightforest.item.ItemTFSpawnEgg
chisel:upgrade,5670,false,chisel,team.chisel.item.ItemUpgrade
chisel:ballomoss,5671,false,chisel,team.chisel.item.ItemBallOMoss
chisel:chisel,5672,false,chisel,team.chisel.item.chisel.ItemChisel
chisel:diamondChisel,5673,false,chisel,team.chisel.item.chisel.ItemChisel
chisel:obsidianChisel,5674,false,chisel,team.chisel.item.chisel.ItemChisel
chisel:cloudinabottle,5675,false,chisel,team.chisel.item.ItemCloudInABottle
chisel:smashingrock,5676,false,chisel,team.chisel.item.ItemSmashingRock
CarpentersBlocks:itemCarpentersHammer,5677,false,CarpentersBlocks,com.carpentersblocks.item.ItemCarpentersHammer
CarpentersBlocks:itemCarpentersChisel,5678,false,CarpentersBlocks,com.carpentersblocks.item.ItemCarpentersChisel
CarpentersBlocks:itemCarpentersTile,5679,false,CarpentersBlocks,com.carpentersblocks.item.ItemCarpentersTile
CarpentersBlocks:itemCarpentersDoor,5680,false,CarpentersBlocks,com.carpentersblocks.item.ItemCarpentersDoor
CarpentersBlocks:itemCarpentersBed,5681,false,CarpentersBlocks,com.carpentersblocks.item.ItemCarpentersBed
chococraft:Chocopedia,5682,false,chococraft,chococraft.common.items.ChocoboItem
chococraft:Chocobo_Feather,5683,false,chococraft,chococraft.common.items.ChocoboItem
chococraft:Chocobo_Saddle,5684,false,chococraft,chococraft.common.items.ChocoboItem
chococraft:Chocobo_Saddle_Bags,5685,false,chococraft,chococraft.common.items.ChocoboItem
chococraft:Chocobo_Pack_Bags,5686,false,chococraft,chococraft.common.items.ChocoboItem
chococraft:Gysahl_Seeds,5687,false,chococraft,chococraft.common.items.seeds.ItemGysahlSeeds
chococraft:Loverly_Gysahl,5688,false,chococraft,chococraft.common.items.ChocoboItem
chococraft:Golden_Gysahl,5689,false,chococraft,chococraft.common.items.ChocoboItem
chococraft:Pink_Gysahl,5690,false,chococraft,chococraft.common.items.ChocoboItem
chococraft:Red_Gysahl,5691,false,chococraft,chococraft.common.items.ChocoboItem
chococraft:Gysahl Cake,5692,false,chococraft,chococraft.common.items.ChocoboItem
chococraft:Chocobo_Whistle,5693,false,chococraft,chococraft.common.items.ChocoboItem
chococraft:Purple_Chocobo_Egg,5694,false,chococraft,chococraft.common.items.eggs.ItemPurpleChocoboEgg
chococraft:Chocodisguise_Helmet,5695,false,chococraft,chococraft.common.items.armour.ChocoboItemDisguise
chococraft:Chocodisguise_Body,5696,false,chococraft,chococraft.common.items.armour.ChocoboItemDisguise
chococraft:Chocodisguise_Legs,5697,false,chococraft,chococraft.common.items.armour.ChocoboItemDisguise
chococraft:Chocodisguise_Boots,5698,false,chococraft,chococraft.common.items.armour.ChocoboItemDisguise
chococraft:Raw_Chocobo_Leg,5699,false,chococraft,chococraft.common.items.food.ChocoboItemFood
chococraft:Cooked_Chocobo_Leg,5700,false,chococraft,chococraft.common.items.food.ChocoboItemFood
chococraft:Gysahl_Raw_Pickles,5701,false,chococraft,chococraft.common.items.ChocoboItem
chococraft:Gysahl_Pickles,5702,false,chococraft,chococraft.common.items.food.ChocoboItemFood
ComputerCraft:disk,5703,false,ComputerCraft,dan200.computercraft.shared.media.items.ItemDiskLegacy
ComputerCraft:diskExpanded,5704,false,ComputerCraft,dan200.computercraft.shared.media.items.ItemDiskExpanded
ComputerCraft:treasureDisk,5705,false,ComputerCraft,dan200.computercraft.shared.media.items.ItemTreasureDisk
ComputerCraft:printout,5706,false,ComputerCraft,dan200.computercraft.shared.media.items.ItemPrintout
ComputerCraft:pocketComputer,5707,false,ComputerCraft,dan200.computercraft.shared.pocket.items.ItemPocketComputer
props:props,5708,false,props,com.mia.props.common.ItemProps
props:clay,5709,false,props,com.mia.props.common.ItemCratingClay
props:tool,5710,false,props,com.mia.props.common.ItemDecowand
DraconicEvolution:draconicDistructionStaff,5711,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.tools.DraconicDistructionStaff
DraconicEvolution:draconicPickaxe,5712,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.tools.DraconicPickaxe
DraconicEvolution:draconicAxe,5713,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.tools.DraconicAxe
DraconicEvolution:draconicShovel,5714,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.tools.DraconicShovel
DraconicEvolution:draconicHoe,5715,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.tools.DraconicHoe
DraconicEvolution:draconicSword,5716,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.weapons.DraconicSword
DraconicEvolution:draconicBow,5717,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.weapons.DraconicBow
DraconicEvolution:draconicHelm,5718,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.armor.DraconicArmor
DraconicEvolution:draconicChest,5719,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.armor.DraconicArmor
DraconicEvolution:draconicLeggs,5720,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.armor.DraconicArmor
DraconicEvolution:draconicBoots,5721,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.armor.DraconicArmor
DraconicEvolution:wyvernPickaxe,5722,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.tools.WyvernPickaxe
DraconicEvolution:wyvernShovel,5723,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.tools.WyvernShovel
DraconicEvolution:wyvernSword,5724,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.weapons.WyvernSword
DraconicEvolution:wyvernBow,5725,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.weapons.WyvernBow
DraconicEvolution:wyvernHelm,5726,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.armor.WyvernArmor
DraconicEvolution:wyvernChest,5727,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.armor.WyvernArmor
DraconicEvolution:wyvernLeggs,5728,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.armor.WyvernArmor
DraconicEvolution:wyvernBoots,5729,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.armor.WyvernArmor
DraconicEvolution:draconicCore,5730,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.DraconicCore
DraconicEvolution:wyvernCore,5731,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.WyvernCore
DraconicEvolution:awakenedCore,5732,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.AwakenedCore
DraconicEvolution:chaoticCore,5733,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.ChaoticCore
DraconicEvolution:draconiumDust,5734,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.DraconiumDust
DraconicEvolution:draconiumIngot,5735,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.DraconiumIngot
DraconicEvolution:draconiumBlend,5736,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.DraconiumBlend
DraconicEvolution:dragonHeart,5737,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.DragonHeart
DraconicEvolution:teleporterMKI,5738,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.tools.TeleporterMKI
DraconicEvolution:teleporterMKII,5739,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.tools.TeleporterMKII
DraconicEvolution:tclogo,5740,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.Tclogo
DraconicEvolution:sunFocus,5741,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.SunFocus
DraconicEvolution:mobSoul,5742,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.MobSoul
DraconicEvolution:enderArrow,5743,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.tools.EnderArrow
DraconicEvolution:safetyMatch,5744,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.tools.SafetyMatch
DraconicEvolution:key,5745,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.Key
DraconicEvolution:creativeStructureSpawner,5746,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.tools.CreativeStructureSpawner
DraconicEvolution:adminSpawnEgg,5747,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.tools.AdminSpawnEgg
DraconicEvolution:infoTablet,5748,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.InfoTablet
DraconicEvolution:draconicIngot,5749,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.DraconicIngot
DraconicEvolution:draconiumEnergyCore,5750,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.DraconiumEnergyCore
DraconicEvolution:draconiumFluxCapacitor,5751,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.tools.DraconiumFluxCapacitor
DraconicEvolution:wrench,5752,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.tools.Wrench
DraconicEvolution:chaosShard,5753,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.ChaosShard
DraconicEvolution:reactorCraftingPart,5754,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.ReactorStabiliserPart
DraconicEvolution:nugget,5755,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.Nugget
DraconicEvolution:chaosFragment,5756,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.ChaosFragment
DraconicEvolution:magnet,5757,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.tools.Magnet
DraconicEvolution:dezilsMarshmallow,5758,false,DraconicEvolution,com.brandon3055.draconicevolution.common.items.DezilsMarshmallow
GalacticraftCore:item.bucketOil,5759,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemBucketGC
GalacticraftCore:item.bucketFuel,5760,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemBucketGC
GalacticraftCore:item.spaceship,5761,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemTier1Rocket
GalacticraftCore:item.oxygenMask,5762,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemOxygenMask
GalacticraftCore:item.oxygenGear,5763,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemOxygenGear
GalacticraftCore:item.oxygenTankLightFull,5764,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemOxygenTank
GalacticraftCore:item.oxygenTankMedFull,5765,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemOxygenTank
GalacticraftCore:item.oxygenTankHeavyFull,5766,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemOxygenTank
GalacticraftCore:item.sensorLens,5767,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemBase
GalacticraftCore:item.sensorGlasses,5768,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemSensorGlasses
GalacticraftCore:item.steel_pickaxe,5769,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemPickaxeGC
GalacticraftCore:item.steel_axe,5770,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemAxeGC
GalacticraftCore:item.steel_hoe,5771,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemHoeGC
GalacticraftCore:item.steel_shovel,5772,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemSpadeGC
GalacticraftCore:item.steel_sword,5773,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemSwordGC
GalacticraftCore:item.steel_helmet,5774,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemArmorGC
GalacticraftCore:item.steel_chestplate,5775,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemArmorGC
GalacticraftCore:item.steel_leggings,5776,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemArmorGC
GalacticraftCore:item.steel_boots,5777,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemArmorGC
GalacticraftCore:item.canister,5778,false,GalacticraftCore,micdoodle8.mods.galacticraft.core.items.ItemCanister
